time_sec,total_area_um2,num_active_islands,total_area_um2_smooth
491.0,92283.187,28,91708.090157
491.033,92283.187,28,91705.352593
491.067,92283.187,28,91702.615029
491.1,92283.187,28,91699.87992299999
491.133,92283.187,28,91697.14481700001
491.167,92283.187,28,91694.473632
491.2,92283.187,28,91691.064889
491.233,92283.187,28,91687.03045199999
491.267,92283.187,28,91682.753852
491.3,92283.187,28,91678.477252
491.333,92283.187,28,91674.200652
491.367,92283.187,28,91669.924052
491.4,92283.187,28,91665.647452
491.433,92283.187,28,91661.370852
491.467,92283.187,28,91661.55893099999
491.5,92106.169,32,91661.74701
491.533,92069.291,32,91665.01684899999
491.567,97886.164,33,91668.286688
491.6,97886.164,33,91671.55652700001
491.633,97886.164,33,91674.826366
491.667,97886.164,33,91678.096205
491.7,97886.164,33,91681.366044
491.733,97886.164,33,91684.635883
491.767,97222.36200000001,32,91687.90572199998
491.8,97222.36200000001,32,91691.17556100001
491.833,91149.806,29,91694.44540000001
491.867,91149.806,29,91697.715239
491.9,91149.806,29,91708.666742
491.933,91149.806,29,91719.61824499999
491.967,91149.806,29,91730.54885
492.0,91149.806,29,91741.479455
492.033,91149.806,29,91752.41006000001
492.067,91149.806,29,91763.34066500001
492.1,91149.806,29,91768.390478
492.133,91149.806,29,91773.477168
492.167,91149.806,29,91769.110831
492.2,91149.806,29,91759.250921
492.233,91149.806,29,91749.391011
492.267,91149.806,29,91739.53110100002
492.3,91149.806,29,91729.671191
492.333,91149.806,29,91731.256939
492.367,91149.806,29,91735.644176
492.4,95139.989,32,91740.03141299999
492.433,95139.989,32,91744.488718
492.467,95139.989,32,91753.654098
492.5,95139.989,32,91763.200552
492.533,95139.989,32,91772.747006
492.567,95139.989,32,91782.29345999999
492.6,95139.989,32,91781.975084
492.633,95139.989,32,91781.65670800001
492.667,91101.86200000001,27,91784.22217899999
492.7,91101.86200000001,27,91786.78765000001
492.733,91101.86200000001,27,91789.353121
492.767,91101.86200000001,27,91791.38263400001
492.8,91101.86200000001,27,91793.412147
492.833,91101.86200000001,27,91795.44166000001
492.867,91101.86200000001,27,91797.47117300001
492.9,91897.197,32,91799.500686
492.933,91897.197,32,91805.45400400001
492.967,91897.197,32,91811.407322
493.0,91897.197,32,91817.36064
493.033,98388.929,35,91823.313958
493.067,98388.929,35,91829.26727600001
493.1,98388.929,35,91835.220594
493.133,98388.929,35,91841.173912
493.167,98039.818,34,91847.12723
493.2,98039.818,34,91845.50706399999
493.233,98039.818,34,91843.886898
493.267,98039.818,34,91842.26673199999
493.3,94993.706,30,91846.443767
493.333,94993.706,30,91850.620802
493.367,94993.706,30,91854.79783699999
493.4,94993.706,30,91858.97487199999
493.433,94993.706,30,91868.79790800001
493.467,94993.706,30,91884.904934
493.5,94993.706,30,91901.01196
493.533,94993.706,30,91917.118986
493.567,94993.706,30,91928.67774099999
493.6,94993.706,30,91940.23649600001
493.633,94993.706,30,91951.795251
493.667,94993.706,30,91963.354006
493.7,94993.706,30,91972.023995
493.733,94993.706,30,91980.693984
493.767,94993.706,30,91989.363973
493.8,94993.706,30,91998.033962
493.833,93486.633,33,92006.703951
493.867,93484.175,33,92015.37393999999
493.9,93484.175,33,92013.643141
493.933,93484.175,33,92011.912342
493.967,93484.175,33,92010.18154300001
494.0,93484.175,33,92008.450744
494.033,93484.175,33,92006.719945
494.067,93484.175,33,92004.989146
494.1,90492.152,28,92003.25834700001
494.133,90492.152,28,92001.52754800001
494.167,90492.152,28,91998.467917
494.2,90492.152,28,91995.408286
494.233,90492.152,28,91992.348655
494.267,90492.152,28,91989.289024
494.3,90867.073,32,91985.85323899999
494.333,90876.90699999999,32,91982.37811800001
494.367,91523.5,32,91978.90299700001
494.4,94517.984,33,91976.99641100001
494.433,94517.984,33,91976.670657
494.467,94517.984,33,91981.934357
494.5,94517.984,33,91987.19805700002
494.533,94517.984,33,91992.461757
494.567,92765.056,31,92000.245444
494.6,92765.056,31,92008.029131
494.633,92219.264,30,92015.812818
494.667,89701.735,27,92023.596505
494.7,89701.735,27,92031.38019199998
494.733,89701.735,27,92037.04462999999
494.767,89701.735,27,92042.70906799998
494.8,89701.735,27,92048.373506
494.833,89701.735,27,92054.037944
494.867,89701.735,27,92059.702382
494.9,89701.735,27,92065.36682
494.933,89701.735,27,92073.72457300001
494.967,89701.735,27,92082.082326
495.0,89701.735,27,92090.44007899999
495.033,89701.735,27,92098.797832
495.067,89701.735,27,92106.458596
495.1,89701.735,27,92114.11936
495.133,89701.735,27,92121.76414400002
495.167,89701.735,27,92129.408928
495.2,89701.735,27,92132.97502000001
495.233,89701.735,27,92136.541112
495.267,91540.70999999999,30,92140.107204
495.3,91540.70999999999,30,92143.673296
495.333,91540.70999999999,30,92148.622308
495.367,91540.70999999999,30,92153.57131999999
495.4,91540.70999999999,30,92162.40603
495.433,91540.70999999999,30,92171.24074000001
495.467,91540.70999999999,30,92180.07545
495.5,91540.70999999999,30,92188.91016
495.533,87631.65699999999,24,92200.34476099999
495.567,87631.65699999999,24,92211.779362
495.6,87631.65699999999,24,92219.237295
495.633,87631.65699999999,24,92226.695228
495.667,87631.65699999999,24,92232.757948
495.7,87631.65699999999,24,92238.820668
495.733,90928.532,29,92241.456208
495.767,90928.532,29,92244.09174799999
495.8,90928.532,29,92239.87906800001
495.833,90928.532,29,92235.666388
495.867,90930.99100000001,29,92231.45370799999
495.9,90930.99100000001,29,92227.24102800002
495.933,90930.99100000001,29,92223.028348
495.967,90930.99100000001,29,92218.815668
496.0,90267.189,28,92217.24590200001
496.033,90267.189,28,92215.671219
496.067,90267.189,28,92214.096536
496.1,90267.189,28,92212.521853
496.133,90267.189,28,92210.94717
496.167,91004.752,30,92209.372487
496.2,91004.752,30,92207.797804
496.233,91004.752,30,92206.223121
496.267,91004.752,30,92204.64843799999
496.3,91004.752,30,92203.073755
496.333,91004.752,30,92203.821147
496.367,91004.752,30,92204.568539
496.4,91004.752,30,92205.31593099999
496.433,87997.978,25,92206.063323
496.467,87997.978,25,92205.998171
496.5,87997.978,25,92205.93301899999
496.533,87997.978,25,92205.867867
496.567,87997.978,25,92201.34049500001
496.6,87997.978,25,92195.52731500001
496.633,87997.978,25,92189.714135
496.667,92541.332,33,92183.90095500002
496.7,92541.332,33,92178.050897
496.733,92541.332,33,92175.07977100002
496.767,92541.332,33,92172.10864500001
496.8,92541.332,33,92169.13751900001
496.833,92541.332,33,92172.64091800002
496.867,92541.332,33,92176.144317
496.9,92541.332,33,92179.64771599999
496.933,91480.478,31,92183.151115
496.967,91480.478,31,92189.994419
497.0,91480.478,31,92196.837723
497.033,91480.478,31,92203.681027
497.067,91480.478,31,92210.524331
497.1,104521.72,34,92216.241631
497.133,104521.72,34,92221.95893100002
497.167,104521.72,34,92227.676231
497.2,104521.72,34,92233.393531
497.233,104521.72,34,92236.647389
497.267,104521.72,34,92239.90124699999
497.3,104293.073,37,92243.155105
497.333,104293.073,37,92246.408963
497.367,100343.455,32,92241.87052699999
497.4,100343.455,32,92237.33209099999
497.433,100343.455,32,92232.793655
497.467,100348.372,32,92228.255219
497.5,100348.372,32,92223.71678300001
497.533,100348.372,32,92219.178347
497.567,88975.237,28,92214.639911
497.6,88975.237,28,92210.10147499999
497.633,88975.237,28,92214.354722
497.667,88975.237,28,92218.60796899999
497.7,88975.237,28,92222.861216
497.733,88975.237,28,92227.114463
497.767,88975.237,28,92233.99587400001
497.8,91915.635,30,92234.928888
497.833,91915.635,30,92235.86190199999
497.867,91919.323,30,92236.794916
497.9,91919.323,30,92237.72793
497.933,91919.323,30,92238.660944
497.967,91919.323,30,92239.593958
498.0,91919.323,30,92240.526972
498.033,91919.323,30,92236.528187
498.067,88744.139,26,92235.753757
498.1,88744.139,26,92234.973181
498.133,88744.139,26,92234.192605
498.167,88744.139,26,92233.412029
498.2,88744.139,26,92232.631453
498.233,88744.139,26,92237.964001
498.267,88744.139,26,92242.09555999999
498.3,91005.98300000001,30,92246.227119
498.333,91005.98300000001,30,92250.358678
498.367,91005.98300000001,30,92254.490237
498.4,93643.97600000001,31,92258.621796
498.433,93643.97600000001,31,92262.75335500001
498.467,93643.97600000001,31,92266.884914
498.5,93643.97600000001,31,92267.72696599999
498.533,93643.97600000001,31,92269.66060200002
498.567,93643.97600000001,31,92271.594238
498.6,93643.97600000001,31,92273.52787399999
498.633,93643.97600000001,31,92275.46151000001
498.667,91079.735,27,92277.395146
498.7,91079.735,27,92280.002412
498.733,91079.735,27,92278.736272
498.767,91079.735,27,92277.470132
498.8,91079.735,27,92276.203992
498.833,91079.735,27,92278.653911
498.867,91079.735,27,92281.10383
498.9,91079.735,27,92283.553749
498.933,91079.735,27,92286.003668
498.967,91079.735,27,92288.45358700001
499.0,91079.735,27,92296.309801
499.033,91079.735,27,92304.166015
499.067,91079.735,27,92312.02222900001
499.1,91079.735,27,92316.91838000002
499.133,91079.735,27,92321.814531
499.167,91079.735,27,92326.710682
499.2,91224.787,27,92329.02538100001
499.233,91224.787,27,92331.33885100001
499.267,90160.249,28,92333.65232100002
499.3,90160.249,28,92335.96579100001
499.333,90160.249,28,92338.279261
499.367,90160.249,28,92340.59273100001
499.4,90160.249,28,92342.906201
499.433,90160.249,28,92345.209837
499.467,88033.625,24,92351.68681799999
499.5,88033.625,24,92366.900169
499.533,87487.833,23,92382.11352000001
499.567,87487.833,23,92397.326871
499.6,87487.833,23,92412.540222
499.633,87487.833,23,92422.228039
499.667,87487.833,23,92431.85808
499.7,87487.833,23,92438.305563
499.733,87487.833,23,92444.753046
499.767,87487.833,23,92442.08309100001
499.8,87487.833,23,92439.413136
499.833,87487.833,23,92436.743181
499.867,96408.586,31,92434.09903999999
499.9,96408.586,31,92432.11378400002
499.933,96408.586,31,92430.12852800002
499.967,96408.586,31,92433.695849
500.0,96408.586,31,92437.26317
500.033,96408.586,31,92440.809591
500.067,96408.586,31,92444.356012
500.1,96408.586,31,92447.902433
500.133,86562.195,25,92451.448854
500.167,86562.195,25,92461.026035
500.2,86562.195,25,92470.603216
500.233,86562.195,25,92480.180397
500.267,86562.195,25,92489.75757799999
500.3,86562.195,25,92497.544953
500.333,86562.195,25,92505.33232799999
500.367,86562.195,25,92513.119703
500.4,86562.195,25,92520.90707799999
500.433,86562.195,25,92523.86222400001
500.467,86562.195,25,92526.81736999999
500.5,100144.31700000001,31,92529.772516
500.533,100144.31700000001,31,92532.727662
500.567,100144.31700000001,31,92531.266069
500.6,100144.31700000001,31,92529.804476
500.633,100144.31700000001,31,92528.342883
500.667,100144.31700000001,31,92522.666149
500.7,100144.31700000001,31,92520.819797
500.733,100144.31700000001,31,92518.973445
500.767,88996.138,26,92517.127093
500.8,88996.138,26,92515.280741
500.833,88996.138,26,92515.62616399999
500.867,88996.138,26,92514.72388499998
500.9,88996.138,26,92513.821606
500.933,88996.138,26,92515.059473
500.967,95689.471,32,92511.029951
501.0,95689.471,32,92507.000429
501.033,95689.471,32,92502.970907
501.067,99455.93,34,92498.94138499998
501.1,99455.93,34,92494.911863
501.133,99455.93,34,92496.158333
501.167,99455.93,34,92497.404803
501.2,99481.745,34,92498.651273
501.233,95063.777,28,92499.897743
501.267,95063.777,28,92501.14421299999
501.3,95063.777,28,92502.390683
501.333,94039.802,26,92503.76008
501.367,94039.802,26,92505.129477
501.4,94039.802,26,92503.34581700001
501.433,94039.802,26,92501.56215700001
501.467,94039.802,26,92499.778497
501.5,94039.802,26,92497.99483699999
501.533,94039.802,26,92496.21117699999
501.567,94039.802,26,92494.427517
501.6,94039.802,26,92492.012016
501.633,94039.802,26,92489.596515
501.667,94039.802,26,92483.141657
501.7,99759.561,29,92476.686799
501.733,99759.561,29,92470.231941
501.767,99759.561,29,92463.77708300001
501.8,99759.561,29,92457.32222500001
501.833,99759.561,29,92450.867367
